Vol(mV),Time(s),Relative Mois,Temperature(C)
505,43850,0.378787879,0.29
505,43860,0.378787879,0.29
505,43870,0.378787879,0.29
505,43880,0.378787879,0.29
505,43890,0.378787879,0.78
505,43900,0.378787879,0.29
506,43910,0.375757576,0.29
505,43920,0.378787879,0.29
505,43930,0.378787879,0.78
505,43940,0.378787879,0.29
505,43950,0.378787879,-0.2
507,43960,0.372727273,-0.2
507,43970,0.372727273,0.29
507,43980,0.372727273,-0.2
506,43990,0.375757576,-0.2
